,id,r,cx,cz,c,contrast,cnr,snr,gcnr
2254,11333,0.004,-0.014,0.05,1580.0,-47.70435810089111,-1.1160850524902344,1.120701551437378,0.817191419129677
2255,11334,0.006,0.004,0.04,1560.0,-52.59936332702637,-1.8021222352981567,1.8063570261001587,1.0
2256,11338,0.002,0.0,0.065,1460.0,-43.82405757904053,-1.6221539974212646,1.6326663494110107,1.0
2257,11357,0.006,0.008,0.0525,1460.0,-49.726624488830566,-1.571133017539978,1.5762771368026733,1.0
2258,11367,0.004,0.01,0.06,1510.0,-41.35528087615967,-1.5483876466751099,1.5617491006851196,0.9986746188429566
2259,11374,0.006,0.0,0.0425,1600.0,-49.61711406707764,-1.5532315969467163,1.5583819150924683,0.9992880873069381
2260,11377,0.008,0.006,0.0525,1530.0,-44.111881256103516,-2.2648043632507324,2.279026508331299,0.9998778700520584
2261,11378,0.008,-0.008,0.0525,1580.0,-45.05642890930176,-1.566956877708435,1.5757607221603394,0.9993876301097367
2262,11381,0.004,-0.01,0.055,1430.0,-16.49106740951538,-2.1607561111450195,2.5423519611358643,0.9993386245906325
2263,11383,0.004,-0.004,0.065,1520.0,-51.787376403808594,-1.7557406425476074,1.7602719068527222,1.0
2264,11396,0.003,-0.004,0.0575,1510.0,-44.649763107299805,-1.5639005899429321,1.5731110572814941,1.0
2265,11400,0.004,-0.012,0.065,1600.0,-38.604328632354736,-1.476601481437683,1.494147539138794,0.999321573902283
2266,11402,0.006,-0.016,0.04,1560.0,-51.551570892333984,-1.7532525062561035,1.7579021453857422,0.9996216420959413
2267,11404,0.004,0.008,0.04,1490.0,-49.559946060180664,-1.632386565208435,1.6378350257873535,1.0
2268,11405,0.002,-0.016,0.0525,1480.0,-38.29216003417969,-1.5746957063674927,1.594100832939148,1.0
2269,11406,0.002,-0.004,0.0475,1600.0,-12.456817626953125,-0.8489589691162109,1.2728683948516846,0.6810997538129037
2270,11407,0.003,-0.01,0.0525,1590.0,-52.95186519622803,-1.7840839624404907,1.788109302520752,1.0
2271,11414,0.006,-0.012,0.05,1550.0,-35.70106029510498,-1.594294786453247,1.6208841800689697,0.9997316156729973
2272,11419,0.004,-0.004,0.06,1560.0,-51.39204978942871,-1.8166435956954956,1.8215510845184326,1.0
2273,11423,0.006,0.01,0.065,1530.0,-47.078919410705566,-1.5561708211898804,1.5630898475646973,0.9992793657843345
2274,11430,0.008,-0.014,0.065,1470.0,-51.46749973297119,-1.8096470832824707,1.814493179321289,0.9996360328095655
2275,11431,0.008,-0.006,0.06,1430.0,-45.02065658569336,-1.5473730564117432,1.556177020072937,0.9990239732081869
2276,11440,0.008,-0.008,0.07,1560.0,-45.12852191925049,-1.8729687929153442,1.8834095001220703,0.9997379111297874
2277,11447,0.004,0.006,0.0525,1550.0,-41.30770206451416,-1.464962363243103,1.4776740074157715,0.9979647217707336
2278,11448,0.003,0.004,0.04,1460.0,-44.7072696685791,-1.2746237516403198,1.2820806503295898,0.862329817619247
2279,11449,0.003,0.002,0.05,1540.0,-41.84914588928223,-1.6638139486312866,1.6773715019226074,1.0
2280,11451,0.003,0.012,0.0625,1600.0,-49.861087799072266,-1.790505051612854,1.7962770462036133,1.0
2281,11454,0.006,0.014,0.065,1430.0,-43.74509334564209,-1.5286020040512085,1.5385991334915161,0.9996728818917098
2282,11463,0.002,-0.006,0.045,1460.0,-30.846428871154785,-1.389670729637146,1.4542782306671143,0.8729818941952312
2283,11467,0.003,-0.006,0.07,1520.0,-22.337899208068848,-1.3534072637557983,1.5652964115142822,0.8903469266532982
2284,11469,0.008,-0.008,0.04,1570.0,-44.38614845275879,-1.5094743967056274,1.5186399221420288,0.9989516445755935
2285,11473,0.004,-0.008,0.05,1510.0,-41.027021408081055,-1.5340702533721924,1.5478225946426392,0.9986746187837872
2286,11474,0.003,0.014,0.0525,1520.0,-50.45269012451172,-1.55101478099823,1.5556846857070923,1.0
2287,11477,0.008,0.012,0.06,1450.0,-41.831278800964355,-1.6265778541564941,1.6398591995239258,0.9991873883213314
2288,11484,0.004,-0.012,0.0575,1520.0,-50.77669143676758,-1.669939398765564,1.674782633781433,0.9993215740828465
2289,11487,0.006,0.0,0.04,1430.0,-39.63528394699097,-1.5556710958480835,1.5720659494400024,1.0
2290,11494,0.004,-0.01,0.055,1580.0,-44.28460121154785,-1.4983232021331787,1.50752854347229,0.9986772486568114
2291,11495,0.006,0.004,0.07,1560.0,-48.18910598754883,-1.5629569292068481,1.5690689086914062,0.9997602493325735
2292,11497,0.002,-0.008,0.055,1530.0,-42.55714416503906,-1.648569107055664,1.6609447002410889,1.0
2293,11502,0.003,-0.006,0.0425,1530.0,-43.26651096343994,-1.5143436193466187,1.5248124599456787,1.0
2294,11503,0.003,-0.002,0.06,1420.0,-44.006338119506836,-1.5870691537857056,1.5971392393112183,1.0
2295,11505,0.003,0.016,0.0625,1450.0,-27.377278804779053,-1.4516643285751343,1.5827223062515259,0.9696151562180874
2296,11510,0.006,-0.014,0.06,1550.0,-41.51814937591553,-1.5857276916503906,1.5991551876068115,0.9993474714072335
2297,11511,0.003,-0.014,0.07,1500.0,-30.8046817779541,-1.0749468803405762,1.1068521738052368,0.7579425116740537
2298,11513,0.003,-0.01,0.04,1520.0,-37.97415018081665,-1.4365488290786743,1.4549200534820557,0.9470499302363556
2299,11520,0.003,0.004,0.0625,1440.0,-29.802095890045166,-1.76932954788208,1.828492522239685,1.0
2300,11526,0.006,-0.016,0.0625,1530.0,-50.59788703918457,-2.051426887512207,2.0575010776519775,1.0
2301,11528,0.003,0.008,0.0475,1500.0,-39.02383089065552,-1.1812857389450073,1.1946532726287842,0.8666666853322398
2302,11531,0.002,0.004,0.05,1440.0,-45.40864944458008,-1.777282476425171,1.7868691682815552,1.0
2303,11535,0.002,0.008,0.05,1440.0,-26.003472805023193,-1.0585752725601196,1.1294384002685547,0.7734061961192049
2304,11536,0.004,0.012,0.0475,1560.0,-42.4994421005249,-1.4229328632354736,1.4336847066879272,0.9993224931866528
2305,11543,0.003,0.004,0.04,1500.0,-47.120065689086914,-1.5326703786849976,1.5394524335861206,1.0
2306,11561,0.006,-0.008,0.0525,1580.0,-53.256211280822754,-1.8948050737380981,1.898932695388794,1.0
2307,11573,0.002,0.008,0.045,1460.0,-45.55015563964844,-1.499042272567749,1.506996750831604,1.0
2308,11574,0.006,0.012,0.0625,1420.0,-44.399285316467285,-1.437198281288147,1.4459115266799927,0.9673272606803796
2309,11575,0.008,-0.014,0.0475,1510.0,-38.52019548416138,-1.553645372390747,1.572288990020752,0.9990895848038402
2310,11577,0.006,0.012,0.0625,1530.0,-53.89540672302246,-1.9661484956741333,1.970126986503601,0.970540987265127
2311,11582,0.002,0.01,0.0475,1580.0,-44.63862419128418,-1.2923640012741089,1.2999850511550903,0.9940828400581603
2312,11586,0.008,-0.014,0.065,1520.0,-45.044498443603516,-1.5749843120574951,1.5838454961776733,1.0
2313,11595,0.008,-0.004,0.055,1470.0,-51.761155128479004,-1.7949093580245972,1.799555778503418,1.0
2314,11596,0.006,-0.002,0.04,1490.0,-46.93613529205322,-1.5890309810638428,1.596213698387146,0.9997602493374915
2315,11597,0.004,-0.016,0.0525,1540.0,-48.86909008026123,-1.5048514604568481,1.510291576385498,0.9990566036126989
2316,11599,0.006,-0.006,0.06,1510.0,-46.31270885467529,-1.5404400825500488,1.5479239225387573,0.9995247147992958
2317,11600,0.006,0.016,0.0625,1430.0,-43.600592613220215,-1.575559377670288,1.5860377550125122,0.9988632057328778
2318,11602,0.008,-0.016,0.0525,1420.0,-51.49073600769043,-1.722520351409912,1.7271206378936768,0.9995947314726604
2319,11605,0.008,-0.002,0.055,1490.0,-48.955063819885254,-1.6062538623809814,1.612003207206726,0.999512551756078
2320,11623,0.008,0.002,0.0625,1430.0,-49.32647705078125,-2.5737783908843994,2.582608461380005,0.9998780041690367
2321,11625,0.008,-0.002,0.0475,1460.0,-45.94439506530762,-1.5501371622085571,1.5579960346221924,0.9996340124285432
2322,11628,0.006,0.016,0.055,1580.0,-49.250502586364746,-1.5245848894119263,1.5298587083816528,0.9996220710508514
2323,11630,0.003,-0.004,0.0575,1580.0,-47.430176734924316,-1.5627291202545166,1.5694007873535156,1.0
2324,11665,0.003,0.014,0.04,1530.0,-35.82817077636719,-1.196589469909668,1.216251254081726,0.9152798731331728
2325,11672,0.003,0.002,0.045,1490.0,-43.21554183959961,-1.5403752326965332,1.5510873794555664,0.9878787878605692
2326,11674,0.008,-0.006,0.05,1540.0,-47.42656230926514,-1.573800802230835,1.5805226564407349,0.9996343247118863
2327,11675,0.006,-0.002,0.0625,1550.0,-50.01927375793457,-1.9306049346923828,1.9367244243621826,0.9988049715187487
2328,11679,0.008,0.006,0.0525,1570.0,-51.730098724365234,-2.1318578720092773,2.1373965740203857,1.0
2329,11681,0.002,-0.002,0.0625,1600.0,-35.569000244140625,-1.3566292524337769,1.3796072006225586,0.9230769383703394
2330,11690,0.003,0.008,0.07,1450.0,-45.34595489501953,-1.7503188848495483,1.7598286867141724,0.9984871402137736
2331,11693,0.008,-0.012,0.0475,1430.0,-43.77742290496826,-1.502030372619629,1.5140044689178467,0.995642591102111
2332,11696,0.008,0.014,0.0675,1490.0,-42.835845947265625,-1.5487420558929443,1.5599968433380127,0.9989084955712505
2333,11697,0.002,-0.016,0.0475,1590.0,-40.359511375427246,-1.435724139213562,1.449633002281189,1.0
2334,11698,0.006,-0.016,0.045,1460.0,-39.35331106185913,-1.5475618839263916,1.5644153356552124,0.9992409866632302
2335,11699,0.004,0.01,0.04,1460.0,-49.37216758728027,-1.5837059020996094,1.5891077518463135,0.9993399339917441
2336,11704,0.006,-0.002,0.0475,1500.0,-43.0427360534668,-1.5665369033813477,1.5776512622833252,0.9992804028916089
2337,11708,0.008,-0.012,0.05,1440.0,-44.02945041656494,-1.5184558629989624,1.5280648469924927,0.9990248658578066
2338,11710,0.003,0.0,0.055,1540.0,-42.22273826599121,-1.6092429161071777,1.621799349784851,1.0
2339,11714,0.008,-0.016,0.04,1580.0,-41.4717960357666,-1.46393620967865,1.478289008140564,0.9919412049558467
2340,11723,0.003,0.016,0.0475,1580.0,-45.50520420074463,-1.5208964347839355,1.5290088653564453,1.0
2341,11725,0.006,0.0,0.055,1460.0,-40.782904624938965,-1.5556540489196777,1.5700007677078247,0.9992877492795698
2342,11735,0.004,0.0,0.0475,1530.0,-45.44666767120361,-1.579220175743103,1.5877009630203247,0.9993224931645083
2343,11739,0.003,-0.014,0.065,1530.0,-37.84125089645386,-1.3699488639831543,1.3877419233322144,0.9969696972588631
2344,11743,0.006,0.008,0.0675,1460.0,-42.63904571533203,-1.4770350456237793,1.4880166053771973,0.9995196925704184
2345,11750,0.006,0.004,0.04,1570.0,-37.74456024169922,-1.5321507453918457,1.552276372909546,0.9995204986819255
2346,11751,0.002,0.004,0.0475,1570.0,-31.73696517944336,-1.3909032344818115,1.4278775453567505,1.0
2347,11759,0.008,-0.01,0.055,1550.0,-47.258663177490234,-1.5342400074005127,1.5409210920333862,0.999439775912278
2348,11761,0.002,0.006,0.0475,1470.0,-37.142181396484375,-1.2284564971923828,1.2457679510116577,0.8437500427400695
2349,11765,0.003,-0.016,0.055,1510.0,-44.14763927459717,-1.5625532865524292,1.572306752204895,1.0
2350,11770,0.003,-0.016,0.045,1600.0,-37.848074436187744,-1.8088481426239014,1.8323233127593994,1.0
2351,11779,0.006,0.016,0.045,1550.0,-48.445539474487305,-1.4277758598327637,1.4331963062286377,0.9988614800707057
2352,11782,0.008,0.008,0.06,1520.0,-45.857863426208496,-1.620424509048462,1.62872314453125,1.0
2353,11783,0.006,0.0,0.0575,1480.0,-51.883368492126465,-1.764107584953308,1.7686101198196411,1.0
2354,11792,0.008,0.01,0.0425,1580.0,-44.43455696105957,-1.5565803050994873,1.5659788846969604,0.9997196916615627
2355,11793,0.008,-0.014,0.055,1420.0,-39.14865970611572,-1.5358901023864746,1.5572218894958496,0.9936513266014478
2356,11798,0.004,-0.008,0.065,1530.0,-37.85346984863281,-1.6914796829223633,1.7134177684783936,1.0
2357,11800,0.003,0.002,0.05,1600.0,-48.37515354156494,-1.5163103342056274,1.5223294496536255,0.9925149693493457
2358,11802,0.002,0.002,0.045,1600.0,-26.84798002243042,-1.8866127729415894,1.9764764308929443,0.9941176477807155
2359,11805,0.004,0.004,0.065,1460.0,-40.391249656677246,-1.507140874862671,1.521687626838684,1.0
2360,11807,0.002,0.004,0.06,1600.0,-45.44025421142578,-1.39200758934021,1.399488925933838,0.9341317408585054
2361,11808,0.002,-0.006,0.04,1460.0,-2.1659180521965027,-0.2772054970264435,1.6031103134155273,0.540083302452973
2362,11811,0.002,0.014,0.0625,1450.0,-2.5772589445114136,-0.39227765798568726,1.8324673175811768,0.5405500299417495
2363,11813,0.002,-0.012,0.0675,1580.0,-32.6432204246521,-1.7563765048980713,1.7983269691467285,1.0
2364,11814,0.002,-0.008,0.05,1470.0,-33.614323139190674,-1.7115092277526855,1.7479708194732666,1.0
2365,11819,0.002,0.004,0.0575,1500.0,-39.72210884094238,-1.8552402257919312,1.8745959997177124,1.0
2366,11821,0.002,0.012,0.04,1420.0,-38.79072427749634,-1.518979549407959,1.5366417169570923,1.0
2367,11824,0.004,-0.006,0.06,1580.0,-36.755971908569336,-1.6465907096862793,1.6708654165267944,0.9993234100338546
2368,11826,0.008,0.01,0.055,1480.0,-39.03052091598511,-1.5807932615280151,1.5986722707748413,0.998179271650862
2369,11833,0.003,0.004,0.0625,1520.0,-41.70051574707031,-1.733145833015442,1.747514247894287,1.0
2370,11847,0.006,0.012,0.045,1450.0,-37.4916410446167,-1.5475624799728394,1.5684990882873535,0.9991952789539353
2371,11848,0.006,0.004,0.0525,1590.0,-52.239341735839844,-1.835207462310791,1.8397029638290405,1.0
2372,11849,0.008,-0.006,0.065,1590.0,-46.84592247009277,-2.0997440814971924,2.109339475631714,0.9997559784625571
2373,11850,0.002,-0.016,0.06,1550.0,-45.91954231262207,-1.3846062421798706,1.391645908355713,1.0
2374,11856,0.008,0.01,0.0625,1530.0,-47.569589614868164,-1.727461814880371,1.7347197532653809,0.9938297581283323
2375,11857,0.006,-0.006,0.065,1420.0,-45.810933113098145,-1.5343120098114014,1.542211651802063,1.0
2376,11864,0.003,0.006,0.055,1590.0,-51.31723880767822,-1.6361550092697144,1.6406131982803345,1.0
2377,11869,0.002,0.002,0.045,1560.0,-18.039743900299072,-1.2768685817718506,1.6237549781799316,0.8534228350307599
2378,11870,0.002,-0.01,0.06,1490.0,-6.832122206687927,-0.9902901649475098,2.061110734939575,0.6974640063349293
2379,11874,0.003,-0.002,0.065,1580.0,-41.370835304260254,-1.6678787469863892,1.6822453737258911,0.9984848484532575
2380,11875,0.008,0.0,0.0425,1580.0,-42.09444046020508,-1.5348968505859375,1.5470528602600098,0.9992679355838144
2381,11879,0.006,-0.016,0.045,1530.0,-52.03048229217529,-1.7688837051391602,1.773322582244873,1.0
2382,11883,0.002,-0.01,0.045,1420.0,-42.165608406066895,-1.3020012378692627,1.3122279644012451,0.9235294124710902
2383,11885,0.002,0.0,0.07,1480.0,-5.022294521331787,-0.6552823781967163,1.7837904691696167,0.5410454129098792
2384,11889,0.004,-0.002,0.0675,1490.0,-51.53310298919678,-1.7066980600357056,1.7112340927124023,1.0
2385,11892,0.008,0.016,0.0625,1590.0,-49.11769390106201,-1.639148235321045,1.6449062824249268,1.0
2386,11895,0.008,-0.006,0.0475,1450.0,-52.38142013549805,-1.8936091661453247,1.898172378540039,0.9998780487919696
2387,11897,0.003,-0.014,0.0475,1490.0,-46.18263244628906,-1.311484456062317,1.3179525136947632,1.0
2388,11904,0.004,0.012,0.07,1580.0,-38.66338491439819,-1.5297796726226807,1.5478330850601196,1.0
2389,11913,0.008,-0.004,0.0425,1580.0,-43.42695236206055,-1.529078722000122,1.5394545793533325,0.9990246281574761
2390,11919,0.003,0.008,0.045,1490.0,-51.38003349304199,-1.440914273262024,1.4448121786117554,0.9287879143894846
2391,11924,0.003,0.002,0.04,1480.0,-50.82291603088379,-1.7679523229599,1.7730525732040405,1.0
2392,11931,0.002,0.002,0.05,1550.0,-49.283132553100586,-1.7649203538894653,1.7710027694702148,1.0
2393,11943,0.002,-0.002,0.0525,1480.0,-41.69680118560791,-1.3566681146621704,1.3679200410842896,1.0
2394,11944,0.002,0.014,0.065,1470.0,-0.4843257740139961,-0.07504694163799286,2.0445408821105957,0.5841763400888736
2395,11948,0.008,0.012,0.07,1500.0,-53.13826560974121,-1.9331960678100586,1.9374650716781616,1.0
2396,11949,0.006,-0.004,0.0525,1420.0,-40.69323539733887,-1.5725607872009277,1.587215542793274,0.9995213020665303
2397,11950,0.003,0.008,0.0525,1540.0,-47.454023361206055,-1.4068294763565063,1.4128191471099854,1.0
2398,11951,0.004,-0.012,0.05,1440.0,-52.717552185058594,-1.887169361114502,1.891543984413147,1.0
2399,11958,0.004,0.01,0.0575,1530.0,-48.77290725708008,-1.5618449449539185,1.567554235458374,0.9993394979844028
2400,11961,0.006,-0.004,0.0425,1500.0,-52.06758975982666,-1.7725563049316406,1.7769852876663208,1.0
2401,11963,0.006,-0.004,0.0575,1540.0,-48.024349212646484,-1.5450193881988525,1.5511775016784668,0.9995213020392233
2402,11964,0.008,0.002,0.05,1560.0,-48.204121589660645,-1.7779052257537842,1.784846544265747,1.0
2403,11974,0.004,-0.002,0.0575,1600.0,-41.453142166137695,-1.6014893054962158,1.6151528358459473,1.0
2404,11993,0.003,0.002,0.0475,1470.0,-45.93132972717285,-1.5166172981262207,1.5243176221847534,1.0
2405,11994,0.002,-0.012,0.045,1440.0,-21.856825351715088,-0.9511626362800598,1.067223072052002,0.6949192778915708
2406,11995,0.004,0.008,0.0525,1520.0,-38.39123487472534,-1.721648931503296,1.7426214218139648,1.0
2407,11996,0.006,-0.016,0.065,1520.0,-50.60493469238281,-2.248326301574707,2.2549781799316406,1.0
2408,11997,0.004,-0.006,0.055,1570.0,-47.82282829284668,-1.549355387687683,1.5556763410568237,1.0
2409,12000,0.006,0.002,0.0625,1450.0,-48.79441261291504,-1.5016891956329346,1.5071682929992676,0.9988023914383808
2410,12001,0.004,0.004,0.0525,1480.0,-43.78390312194824,-1.600886344909668,1.6113091707229614,1.0
2411,12005,0.003,-0.008,0.05,1560.0,-38.42000961303711,-1.603516697883606,1.6229846477508545,0.9984871404097634
2412,12006,0.003,0.008,0.055,1470.0,-33.03433895111084,-1.7323973178863525,1.7719107866287231,1.0
2413,12015,0.002,0.004,0.045,1500.0,-23.530843257904053,-1.1988328695297241,1.325348973274231,0.8062607639059713
2414,12017,0.003,0.016,0.0425,1480.0,-49.5893669128418,-1.6216553449630737,1.6270498037338257,1.0
2415,12019,0.002,0.016,0.06,1500.0,-45.42203903198242,-1.412726879119873,1.4203354120254517,1.0
2416,12025,0.006,0.008,0.0475,1510.0,-43.7106990814209,-1.5908364057540894,1.6012821197509766,0.9988006716071329
2417,12028,0.006,0.006,0.065,1580.0,-50.50951957702637,-1.6805355548858643,1.6855621337890625,1.0
2418,12030,0.002,-0.01,0.0475,1600.0,-30.59542417526245,-1.1006529331207275,1.1395559310913086,0.7457361475998465
2419,12031,0.008,0.014,0.0575,1480.0,-47.21752643585205,-1.5513097047805786,1.5580974817276,0.9996360989613665
2420,12033,0.004,-0.012,0.065,1520.0,-48.469557762145996,-1.645618200302124,1.6518484354019165,0.9993215739729868
2421,12035,0.006,0.004,0.0425,1510.0,-51.299424171447754,-1.8174421787261963,1.8224045038223267,1.0
2422,12036,0.003,-0.002,0.0425,1550.0,-47.29934215545654,-1.5738754272460938,1.5806971788406372,1.0
2423,12044,0.006,-0.014,0.0675,1440.0,-46.17581844329834,-1.4079385995864868,1.41488778591156,0.9476782201236439
2424,12050,0.003,0.008,0.04,1470.0,-48.541107177734375,-1.5684949159622192,1.5743842124938965,1.0
2425,12052,0.006,0.008,0.055,1450.0,-46.66609287261963,-1.55852210521698,1.5657902956008911,0.9997606510379247
2426,12054,0.008,-0.004,0.0425,1580.0,-47.95193672180176,-1.5268921852111816,1.5330290794372559,0.9997561570166511
2427,12063,0.004,-0.008,0.0475,1520.0,-39.756643772125244,-1.6242567300796509,1.64113450050354,1.0
2428,12073,0.008,-0.004,0.0625,1520.0,-51.370511054992676,-1.7200915813446045,1.7247498035430908,0.9998780041563115
2429,12074,0.004,0.002,0.0475,1570.0,-47.73172855377197,-1.6801745891571045,1.6871017217636108,0.9993381866237336
2430,12077,0.006,-0.002,0.04,1540.0,-46.28505229949951,-1.5066577196121216,1.514000654220581,0.999280747988998
2431,12079,0.002,-0.016,0.04,1480.0,-12.562180757522583,-1.2819228172302246,1.7553470134735107,0.7698125164235552
2432,12083,0.003,-0.014,0.0625,1480.0,-49.917707443237305,-1.5023465156555176,1.5071579217910767,1.0
2433,12086,0.006,-0.012,0.06,1590.0,-28.27859878540039,-1.7528440952301025,1.823141098022461,1.0
2434,12091,0.003,0.016,0.045,1450.0,-51.884331703186035,-1.7870450019836426,1.791605830192566,1.0
2435,12092,0.008,0.016,0.045,1460.0,-47.090792655944824,-1.5394749641418457,1.546310305595398,0.9995946493622783
